UserID,List Recommendation
4357,"['Dalat ECO Hotel 2', 'DALAT STREAM HOTEL-Khách sạn đẹp Đà Lạt', 'Torino Hotel Dalat', '688 Hotel Đà Lạt', 'ARTIS Hotel Da Lat', 'Cattleya', 'Marigold Hotel Dalat', 'Dalat Luxury Hotel', 'Casanova Dalat Hotel', 'Greenview City Hotel', 'LE PHUONG Dalat', 'THIEN AN GUEST HOUSE', ""The Morris Boutique Hotel 2 - O'TEL"", 'Hanah Hotel Dalat', 'Mia House Dalat', 'ALEX HOTEL Peony', 'Dalat Eco Hotel', 'Sunset Hill Dalat', 'Gia Pham Hotel', 'Phuong Anh Hotel', 'AM Memory Central Hotel 2', 'Tường Vy Dalat Central', 'Lasol Boutique Hotel', 'Lacami Dalat Hotel', 'Đông Đức Hostel Đà Lạt']"
4360,"['Rosamia Da Nang Hotel', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Coral Cove Hotel', 'Awaken Da Nang Hotel', 'Nguyen Gia Hotel', 'Adina hotel Đa Nang Beach', 'The Sail Hotel - My Khe Beach', 'Stella Maris Beach Danang', 'K House Apartment Danang Beach', 'Sala Danang Beach Hotel', 'KOVA Diamond Hotel Da Nang', 'Prince Hotel Da Nang', 'Prague Da Nang Beach Hotel', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Leaf Beachfront Hotel Da Nang', 'Nesta Hotel Da Nang', 'Maximilan Danang Beach Hotel', 'Paracel Beach Hotel', 'voco Ma Belle Danang by IHG', 'Avenis Hotel', 'Grand Gold Hotel', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'AN House Hotel & Apartment Da Nang', 'M Hotel Danang', 'Capecia Danang Hotel and Apartment']"
4362,"['Cattleya', 'AM Memory Central Hotel 2', 'Dalat Luxury Hotel', '688 Hotel Đà Lạt', 'DALAT STREAM HOTEL-Khách sạn đẹp Đà Lạt', 'Dalat ECO Hotel 2', 'Thanh Hùng Dalat Hotel', 'HOÀNG DIỆU DALAT', 'THIEN AN GUEST HOUSE', 'Torino Hotel Dalat', 'Hanah Hotel Dalat', 'ARTIS Hotel Da Lat', 'Mia House Dalat', 'My My House Đà Lạt', 'Đông Đức Hostel Đà Lạt', 'H Flower Hotel Đà Lạt - An An Hotel cũ', 'Sunset Hill Dalat', 'Tường Vy Dalat Central', ""D'Mai Xanh Boutique Hotel Da Lat"", 'Scenery Hotel DaLat', 'LE PHUONG Dalat', 'Dalat Eco Hotel', 'Moc Tra Hotel', 'Cát Tường Hotel', 'Pho Nui Hotel']"
4365,"['Bella Premier Hotel & Rooftop Skybar', 'Hanoi Paon Hotel Spa & Sky Bar', 'La Santé Hotel & Spa', 'Splendid Star Grand Hotel and Spa', 'Romantique Hotel De Hanoi', 'Madelise Amica Hotel and Travel', 'Hanoi Sail Hotel', 'TrangTrang Classy Hotel', 'Embrace Boutique Hanoi Hotel', 'Madelise Grand Hotel', 'Hanoi Media Hotel & Spa', 'GRAND CITITEL Hanoi Hotel & Spa', 'Bonne Nuit Hotel & Spa Hanoi', 'Hanoi Allure Hotel', 'TRUNG - The Coffee House', 'The Embassy Hotel Hanoi', 'Ha Noi Lake View Hotel & Travel', 'Hotel Omina Hanoi Travel', 'Tunger Premium Hotel & Travel', 'La Sinfonía Majesty Hotel and Spa', 'Hanoi View Hotel & Travel', 'Hanoi Central Hotel & Residences', 'La Selva Premium Hotel', 'Hanoi Boutique Hotel & Spa', 'Hanoi Grand Hotel and Travel']"
4368,"['Elegance Premium Hotel', 'Solare De Monte Hotel & Spa', 'Eliana Signature Hanoi Hotel', 'The Silk Boutique Hotel & Spa - Old Quarter City Center', 'Golden Sail Hotel & Spa', 'Hanoi Center Silk Hotel & Travel', 'Hotel Omina Hanoi Travel', 'Shining Central Hotel & Spa', 'Kecho Legacy Hotel Hanoi & Spa', 'La Siesta Classic Hang Thung', 'Hanoi Allure Hotel', 'Embrace Boutique Hanoi Hotel', 'GM Premium Hotel', 'Lucien Hanoi Lakeside Hotel & Rooftop', ""H Hôtel L'Art Hanoi"", 'Media Central Hotel & Spa', 'Amira Hotel Hanoi', 'The Oriental Jade Hotel', 'The Emissary Hanoi Hotel & Spa', 'Bonne Nuit Hotel & Spa Hanoi', 'Hanoi Center Silk Classic Hotel & Travel', 'Alisa Hotel & Spa', 'Flora Centre Hotel & Spa', 'Authentic Hanoi Boutique Hotel', 'La Passion Hanoi Hotel & Spa']"
4371,"['M Hotel Danang', 'Sunny Ocean Hotel & Spa', 'K House Apartment Danang Beach', 'Wyndham Soleil Danang - Free Schedule Airport Shuttle', 'Tashi Oasis Hotel & Apartment Da Nang', 'Thè HEM Hotel and Apartment', 'Stella Maris Beach Danang', 'Roliva Hotel & Apartment Danang', 'voco Ma Belle Danang by IHG', 'Sala Danang Beach Hotel', 'Estrella Boutique Hotel', 'KOVA Diamond Hotel Da Nang', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Nesta Hotel Da Nang', 'Rosamia Da Nang Hotel', 'AN House Hotel & Apartment Da Nang', 'Leaf Beachfront Hotel Da Nang', 'Lucia Beach Hotel', 'Golden Lotus Luxury Hotel Danang - Complimentary Daily Afternoon Tea', 'Maxhome Luxury Hotel', 'Maximilan Danang Beach Hotel', 'Star Hotel and Fitness- Free Sauna', 'Chi House Danang Hotel and Apartment', 'Ritzy Boutique Hotel Da Nang Beach', 'Tashi Ocean Garden & Apartment Da Nang - My Khe Beach']"
4372,"['Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'The Sail Hotel - My Khe Beach', 'Nesta Hotel Da Nang', 'Prague Da Nang Beach Hotel', 'Maximilan Danang Beach Hotel', 'IBIZA Riverfront Da Nang Hotel', 'Sala Danang Beach Hotel', 'Balcona Hotel Da Nang', 'Estrella Boutique Hotel', 'Thè HEM Hotel and Apartment', 'KOVA Diamond Hotel Da Nang', 'White Sand Boutique Hotel', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Bella Merry Hotel - 100m To The Beach', 'Awaken Da Nang Hotel', 'Caro Premium Danang Hotel', 'Calix Hotel', 'Santori Hotel And Spa', 'Monalisa Luxury Hotel', 'Gemma Hotel & Apartment Near Dragon Bridge', 'Golden Lotus Luxury Hotel Danang - Complimentary Daily Afternoon Tea', 'Stella Maris Beach Danang', 'TGT BEACH HOTEL', 'voco Ma Belle Danang by IHG']"
4374,"['Quoc Cuong Center Da Nang Hotel by Haviland', 'Red Diamond Hotel', 'Señorita Boutique Hotel', 'Merry Land Hotel Da Nang', 'Bella Merry Hotel and Apartment - 100M To The My Khe Beach', 'A La Carte Da Nang Beach', 'Quốc Khánh Hotel', 'Sun City Hotel Da Nang', 'Prague Da Nang Beach Hotel', 'Golden Line Hotel Danang', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Quoc Thien Hotel Da Nang', 'Caro Premium Danang Hotel', 'NAM Hotel & Residences', 'Thè HEM Hotel and Apartment', 'Century Hotel Da Nang', 'Gold Plaza Hotel Da Nang', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'The Dream Beach Hotel Danang', 'Hans Hotel', 'The Sail Hotel - My Khe Beach', 'HS Hotel', 'Cozy Danang Boutique Hotel', 'Pariat River Front Hotel', 'SEA QUEEN Hotel']"
4377,"['Da Lat Lemongrass - Đà Lạt Sả', 'Pretty Backpackers House', 'Khách Sạn Đồi Mây Đà Lạt', 'Villa Camellia', 'Sugar Land Villa Hotel', 'Le House DaLat', 'Khách sạn Hoa Chuông, trung tâm Đà Lạt', 'LE PHUONG Dalat', 'Tigon Flower House 2', 'Vô Tư Luxury Hotel', 'Thanh Do Hotel', 'Gia Pham Hotel', 'Mia House Dalat', 'Lightning House 2', 'DALAT STREAM HOTEL-Khách sạn đẹp Đà Lạt', 'ARTIS Hotel Da Lat', 'Ngan Hoa - Mille Fleurs', 'Hanah Hotel Dalat', 'My Anh Guest House', 'ALEX HOTEL Peony', 'iDorm B&B - idorm Mỹ', 'Mai Khanh Hotel', 'Scenery Hotel DaLat', 'Homestay HoLo', 'Thanh Hùng Dalat Hotel']"
4379,"['Cosy Hotel & Apartment Dalat', 'Savio Hotel Trieu Viet Vuong', 'RL Boutique Dalat', 'Dalat ECO Hotel 2', 'Dalat Roof Hotel', 'Nature Hotel - Nam Ky Khoi Nghia', 'Gia Nguyễn Hotel Dalat', 'The Aratana Villa', '688 Hotel Đà Lạt', 'DALAT STREAM HOTEL-Khách sạn đẹp Đà Lạt', 'ALEX HOTEL Peony', ""Len's Hotel"", 'VMT Hotel Da Lat', 'Nhà Sói Homestay Da Lat', 'Whammy House Dalat', 'Marigold Hotel Dalat', 'Đông Đức Hostel Đà Lạt', 'Dreamy Hotel Dalat', 'Carita Hotel', 'AM Memory Central Hotel 2', 'Elva Shine Dalat Hotel', 'Tường Vy Dalat Central', 'Le Récit Boutique Hôtel de Dalat', 'Mộc Thiện Tâm Homestay', 'Hanah Hotel Dalat']"
4383,"['La Fleur Premium Central Apartment Hotel', 'PINE VIEW Hotel Dalat', 'The Kadupul Homecation', 'Aki 秋 Hostel', 'ORCHID Hotel', 'Dalat ECO Hotel 2', 'Tường Vy Dalat Central', 'DALAT STREAM HOTEL-Khách sạn đẹp Đà Lạt', 'Dalat Memory Inn', 'An Garden Dalat', 'Lovely House', 'Wisteria Hotel Dalat', '688 Hotel Đà Lạt', 'La nha Homestay', 'Khách Sạn Mỹ Hằng', 'THIEN AN GUEST HOUSE', 'Phuong Anh Hotel', 'VMT Hotel Da Lat', 'Bách Thảo Hotel', 'Gia Nguyễn Hotel Dalat', 'Dalat Luxury Hotel', 'Sam Ha Phuong Boutique Da Lat', 'The Brick Home dalat', 'Hotel Làng Kò Hơ', 'Strawberry Hotel Dalat']"
4384,"['Atlantic Nha Trang Hotel', 'Boss Hotel', 'Maris Hotel Nha Trang', 'Quinter Central Nha Trang', 'Dubai Nha Trang Hotel managed by HT', 'Hermes Hotel Nha Trang', 'Navy Hotel Nha Trang', 'Khách sạn Golden Beach Nha Trang', 'Saphia Hotel Nha Trang', 'Emmie Nha Trang Hotel', 'Erica Nha Trang Hotel', 'Iconique Hotel Nha Trang', 'Seven Seas Hotel Nha Trang', 'Berlin Haus Nha Trang Hotel', 'Sanvilla Panorama Nha Trang', 'Ale Nha Trang Hotel', 'SANDALS ISLAND HOTEL', 'Prague Nha Trang Hotel', 'StarLight Nha Trang', 'Ocean View Nha Trang', 'Zenia Boutique Hotel Nha Trang', 'Panorama Nha Trang - San Ocean Breeze Pearl', 'Sao Viet Nha Trang Hotel', 'Seaesta Nha Trang Hotel', 'Bonjour Nha Trang Hotel']"
4388,"['Ô Cửa Mùa Thu', 'Da Lat Lemongrass - Đà Lạt Sả', 'Vườn Nhà Củi Homestay', 'TTR Moonstone Apart Hotel', 'Cherry Hotel 2 Da Lat', '688 Hotel Đà Lạt', 'Hawaii Hotel Dalat', ""Be Youth Villa Đà Lạt - O'TEL"", 'DALAT STREAM HOTEL-Khách sạn đẹp Đà Lạt', 'Dalat ECO Hotel 2', 'Natural Home Đà Lạt', 'Dalat Memories Homestay - Phố Sương Mờ Đà Lạt', 'K Little Hotel DaLat - Giá Rẻ Gần Trung Tâm', 'Sunset Hill Dalat', 'Sa Villa Da Lat', 'ARTIS Hotel Da Lat', 'Soda Hotel Đà Lạt', 'Homestay HoLo', 'Villa Suối Mùa Xuân', 'Mia House Dalat', 'Đông Đức Hostel Đà Lạt', 'Sam Ha Phuong Boutique Da Lat', 'Strawberry Hotel Dalat', 'Thanh Thao Dalat Hotel', 'Starview Villa Dalat']"
4390,"['Hanoi Center Silk Premium Hotel & Spa & Travel', 'Rex Hanoi Hotel', 'Hanoi Center Silk Hotel & Travel', 'Hanoi Central Hotel & Residences', 'Annam Premium - Hanoi - The Church Old Quarter', ""Hanoi L'Heritage Hotel & Gym - Spa"", 'Hanoi Center Silk Classic Hotel & Travel', 'Golden Sail Hotel & Spa', 'Hanoi Hidden Guest House', 'LaHomestay Phủ Doãn', 'TRUNG - The Coffee House', 'TrangTrang Premium Hotel & Sky Bar', 'Loom Hotel Hanoi', 'Alisa Hotel & Spa', 'Silk Path Boutique Hanoi', '*SUPER LOCATION*2 BEDS*OLD QUARTER', 'GRAND CITITEL Hanoi Hotel & Spa', 'Terra House in Old Quarter - Church - Night Market', 'VietHOME - 202 The Loft for 4 pax', 'VietHome-Doorstep to Hoan Kiem Lake', 'La Passion Classic Hotel', ""Sen's Cozy House - 02 Queen beds - Kitchen - Center of Old Quarter, Hoan Kiem district"", ""Le's home boutique homestay in the center Hanoi Old quarter"", 'SolStay Thuoc Bac - Hanoi Old Quarter', 'Old Quarter 6 Senses 3Br Hoan Kiem']"
4391,"['Arya Hotel Dalat', 'Villa Camellia', 'La Chérie Hotel', 'Maccal Boutique Hotel Dalat', 'AM Memory Central Hotel 2', ""Adalia Villa With ValeyView - O'TEL"", 'Lacami Dalat Hotel', 'Sunrise Valley Dalat Hotel', 'Torino Hotel Dalat', 'Auriluna Hotel', 'Scenery Hotel DaLat', 'Thanh Hùng Dalat Hotel', 'THIEN AN GUEST HOUSE', 'Pho Nui Hotel', 'Cattleya', 'Mia House Dalat', '688 Hotel Đà Lạt', 'Hanah Hotel Dalat', 'Soda Hotel Đà Lạt', 'Dalat Luxury Hotel', 'The Lamp Boutique House', 'Marigold Hotel Dalat', 'TALA Dalat Hotel', 'Diamond Hotel', 'Khách sạn LiLac Đà Lạt']"
4400,"['Thanh Hùng Dalat Hotel', 'Cattleya', 'Hanah Hotel Dalat', '688 Hotel Đà Lạt', 'Soda Hotel Đà Lạt', 'Dalat ECO Hotel 2', 'Greenview City Hotel', 'ARTIS Hotel Da Lat', 'Pho Nui Hotel', 'AM Memory Central Hotel 2', 'Torino Hotel Dalat', 'Royal Dalat Hotel', 'Dalat Luxury Hotel', 'LE PHUONG Dalat', 'Thanh Do Hotel', 'Diamond Hotel', 'Bống Stay', 'Seven A Hotel', 'TTG Hostel In Da Lat', 'DALAT STREAM HOTEL-Khách sạn đẹp Đà Lạt', 'Mia House Dalat', 'Persimmon Home Đà Lạt', 'THIEN AN GUEST HOUSE', 'Scenery Hotel DaLat', 'ALEX HOTEL - Tường Phương']"
4402,"['Hanoi Center Silk Hotel & Travel', 'Golden Sail Hotel & Spa', 'Hanoi Emerald Waters Hotel Valley', 'Hanoi Le Chateau Hotel & Spa', 'Meritel Hanoi', 'Madelise Palace Hotel & Travel', 'Eliana Premio Hotel Hanoi', 'Hanoi Allure Hotel', 'Emissary Central Hotel & Spa', 'Le Chanvre Hanoi Hotel & Spa', 'Solare De Monte Hotel & Spa', 'Eliana Signature Hanoi Hotel', 'Hanoi Solis Hotel', 'Hanoi Center Silk Classic Hotel & Travel', 'TrangTrang Classy Hotel', 'Amira Hotel Hanoi', 'Loom Hotel Hanoi', 'GRAND CITITEL Hanoi Hotel & Spa', 'HaNoi Calido Hotel', 'Aurora Oriental Hotel', 'Hotel Omina Hanoi Travel', 'Media Central Hotel & Spa', 'Hanoi Sail Hotel', 'Embrace Boutique Hanoi Hotel', 'Hotel De Rond']"
4405,"['The Sail Hotel - My Khe Beach', 'Golden Lotus Luxury Hotel Danang - Complimentary Daily Afternoon Tea', 'LEGEND Boutique Hotel', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Sofiana My Khe Hotel & Spa - Rooftop Pool Bar - Free 01 Draught Beer and 20-minute Spa per Room', 'Prague Da Nang Beach Hotel', 'Maxhome Luxury Hotel', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'LUK Inn Hotel - An Thuong, Da Nang', 'Daisy Boutique Hotel', 'Quoc Cuong Center Da Nang Hotel by Haviland', 'Monalisa Luxury Hotel', 'Century Hotel Da Nang', 'Zen Lotus Hotel & Apartment', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Merry Hotel', 'Delicate Hotel', 'KOVA Diamond Hotel Da Nang', 'Caro Premium Danang Hotel', 'Hanoi Blue Beach Hotel', 'Hotel Del Luna Boutique', 'Balcona Hotel Da Nang', 'Lucia Beach Hotel', 'Nesta Hotel Da Nang', 'Adina hotel Đa Nang Beach']"
4406,"['Nesta Hotel Da Nang', 'Sofiana My Khe Hotel & Spa - Rooftop Pool Bar - Free 01 Draught Beer and 20-minute Spa per Room', 'Golden Lotus Luxury Hotel Danang - Complimentary Daily Afternoon Tea', 'Robin Hotel Danang', 'Risemount Premier Resort Da Nang', 'Palazzo Luxury Hotel & Bistro - Central My Khe Beach Walking Street', 'Gold Coast Da Nang Hotel', 'Samatha Apartment & Hotel', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Thè HEM Hotel and Apartment', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Leaf Beachfront Hotel Da Nang', 'Lucia Beach Hotel', 'Estrella Boutique Hotel', 'Lunar Hotel Danang', 'Prague Da Nang Beach Hotel', 'Maximilan Danang Beach Hotel', 'Platinum Danang Hotel', 'Hanami Hotel Danang', 'Sunview Beach Hotel Danang', 'Hotel Del Luna Boutique', 'The Sail Hotel - My Khe Beach', 'M Hotel Danang', 'Emerald Boutique Hotel DaNang', 'Capecia Danang Hotel and Apartment']"
4407,"['TrangTrang Premium Hotel & Sky Bar', ""H Hôtel L'Art Hanoi"", 'MAY DE VILLE Crown Hotel', 'Grande Collection Hotel & Spa', 'Loom Hotel Hanoi', 'Eliana Signature Hanoi Hotel', 'Hotel Omina Hanoi Travel', 'Hanoi Allure Hotel', 'Solare De Monte Hotel & Spa', 'Ja Cosmo Hotel and Spa', 'Rex Hanoi Hotel', 'Alisa Hotel & Spa', 'TrangTrang Classy Hotel', 'Tunger Premium Hotel & Travel', 'Hanoi Le Chateau Hotel & Spa', 'Bonne Nuit Hotel & Spa Hanoi', 'The Embassy Hotel Hanoi', 'Embrace Boutique Hanoi Hotel', 'Madelise Grand Hotel', 'Hanoi de Garden Boutique Hotel & Spa', 'Hanoi Center Silk Hotel & Travel', 'TRUNG - The Coffee House', 'THE LEGEND HANOI Hotel', 'La Sinfonía Majesty Hotel and Spa', 'La Selva Premium Hotel']"
4413,"['Ana Mandara Villas Dalat Resort & Spa', 'Nature Hotel Da Lat - Le Dai Hanh', 'The Mist Boutique DaLat Hotel', 'THIEN AN GUEST HOUSE', 'Vô Tư Luxury Hotel', 'Pi Boutique Hotel', 'DALAT STREAM HOTEL-Khách sạn đẹp Đà Lạt', 'Saigon Dalat Hotel', 'Hanah Hotel Dalat', 'Q-Center Dalat', 'Soul PnB Homestay', 'Goldient Boutique Hotel', 'Tường Vy Dalat Central', 'Dalat ECO Hotel 2', 'LE PHUONG Dalat', 'Thanh Do Hotel', 'Dalat Luxury Hotel', 'Pho Nui Hotel', 'Lavender Tim', 'Thanh Hùng Dalat Hotel', 'HOÀNG DIỆU DALAT', 'Khanh Uyen 1 Hotel', 'ARTIS Hotel Da Lat', 'Moc Tra Hotel', ""Maison d'An - Boutique Hotel""]"
4414,"['Balcona Hotel Da Nang', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Fivitel Da Nang', 'The Sail Hotel - My Khe Beach', 'M Hotel Danang', 'SHI HOUSE by Haviland', 'TGT BEACH HOTEL', 'Prague Da Nang Beach Hotel', 'KOVA Diamond Hotel Da Nang', 'Monalisa Luxury Hotel', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Daisy Boutique Hotel', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Fivitel Boutique Da Nang', 'Merry Land Hotel Da Nang', 'Century Hotel Da Nang', 'DLG Hotel Danang', 'Gold Plaza Hotel Da Nang', 'Caro Premium Danang Hotel', 'The Dream Beach Hotel Danang', 'Zen Lotus Hotel & Apartment', 'Roliva Hotel & Apartment Danang', 'Maximilan Danang Beach Hotel', 'Capecia Danang Hotel and Apartment', 'Luxtery Hotel']"
4416,"['PHUC LONG LUXURY Danang', 'Prince Hotel Da Nang', 'HAIAN Beach Hotel & Spa', 'JBAY Beachfront Boutique Hotel', 'Risemount Premier Resort Da Nang', 'Dai A Hotel', 'Sekong Hotel Da Nang', 'voco Ma Belle Danang by IHG', 'Lucia Beach Hotel', 'Stella Maris Beach Danang', 'Ritzy Boutique Hotel Da Nang Beach', 'Leaf Beachfront Hotel Da Nang', 'Animor Green Home Villa Da Nang', 'Avenis Hotel', 'Paracel Beach Hotel', 'Coral Cove Hotel', 'Parosand Da Nang Hotel -Belle Maison Parosand Da Nang Hotel', 'Rosamia Da Nang Hotel', 'M Hotel Danang', 'Bella Merry Hotel and Apartment - 100M To The My Khe Beach', 'Golden Rose Hotel', 'Rich Hotel', 'Sea Wind Hotel by THG', 'Maxhome Luxury Hotel', 'Hilton Garden Inn Da Nang']"
4418,"['KOVA Diamond Hotel Da Nang', 'Thè HEM Hotel and Apartment', 'Coral Cove Hotel', 'Nesta Hotel Da Nang', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Golden Rose Hotel', 'Capecia Danang Hotel and Apartment', 'Lucia Beach Hotel', 'The Sail Hotel - My Khe Beach', 'Balcona Hotel Da Nang', 'Prague Da Nang Beach Hotel', 'Maximilan Danang Beach Hotel', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Robin Hotel Danang', 'Santa Luxury Hotel', 'Leaf Beachfront Hotel Da Nang', 'voco Ma Belle Danang by IHG', 'Estrella Boutique Hotel', 'M Hotel Danang', 'Menora Grand Da Nang', 'Golden Lotus Luxury Hotel Danang - Complimentary Daily Afternoon Tea', 'Tashi Ocean Garden & Apartment Da Nang - My Khe Beach', 'Stella Maris Beach Danang', 'TGT BEACH HOTEL']"
4419,"['Aurora Oriental Hotel', 'Classic Street Hotel', 'Eliana Signature Hanoi Hotel', 'Hotel Emerald Waters Classy', 'Label6 To Ngoc Van - Crescendo Boutique Studio', 'Elegant Suites Westlake', 'Emissary Central Hotel & Spa', 'La Siesta Classic Ma May', 'TrangTrang Classy Hotel', 'Madelise Grand Hotel', 'Loom Hotel Hanoi', 'Tunger Premium Hotel & Travel', 'Delina Castle Coffee & Hotel', 'Hanoi Center Silk Hotel & Travel', 'Hanoi Allure Hotel', 'Bonne Nuit Hotel & Spa Hanoi', 'Embrace Boutique Hanoi Hotel', 'Hanoi Splendid Premium Hotel', 'Hanoi Emerald Waters Hotel Valley', '*SUPER LOCATION*2 BEDS*OLD QUARTER', 'Golden Sail Hotel & Spa', 'Viet Hotel', 'La Sinfonía Majesty Hotel and Spa', 'Le Petit Prince Lakeside Hotel & Rooftop Bar', 'Hotel Omina Hanoi Travel']"
4421,"['Cosy Hotel & Apartment Dalat', 'Nature Hotel - Luong The Vinh', 'DALAT STREAM HOTEL-Khách sạn đẹp Đà Lạt', 'Nature Hotel - Nam Ky Khoi Nghia', 'Dalat ECO Hotel 2', 'Carita Hotel', 'Khách sạn Hoàng Khôi', 'Pi Boutique Hotel', 'Free Style Hotel Dalat', 'Bach Place Dalat', 'The Kadupul Homecation', 'Phuong Anh Hotel', 'Lacami Dalat Hotel', 'Casanova Dalat Hotel', 'MayMay Da Lat Apartments', 'Anh Quan Khoi Hotel', 'THIEN AN GUEST HOUSE', 'Dalat Memory Inn', 'Tường Vy Dalat Central', 'Gia Nguyễn Hotel Dalat', '688 Hotel Đà Lạt', 'Savio Hotel Trieu Viet Vuong', 'Wisteria Hotel Dalat', 'Lovely House', 'Torino Hotel Dalat']"
4422,"['TP Dalat Hotel', 'M Hotel Đà Lạt', 'Feliz Dalat Homestay', 'Da Tuong Luxury Villa Hotel', 'Torino Hotel Dalat', '688 Hotel Đà Lạt', 'Dalat Luxury Hotel', 'Homestay HoLo', 'Tường Vy Dalat Central', 'Bach Place Dalat', 'Lacami Dalat Hotel', 'Q-Center Dalat', 'Dalat ECO Hotel 2', 'Mia House Dalat', 'DALAT STREAM HOTEL-Khách sạn đẹp Đà Lạt', 'Le Récit Boutique Hôtel de Dalat', 'Cattleya', 'TALA Dalat Hotel', 'Huong Mai Hotel', 'The Balcony BnB', 'Le House DaLat', 'Wisteria Hotel Dalat', 'Marigold Hotel Dalat', 'Phuong Anh Hotel', 'THIEN AN GUEST HOUSE']"
4426,"['Nguyen Gia Hotel', 'Sala Danang Beach Hotel', 'Chi House Danang Hotel and Apartment', 'Four Points by Sheraton Danang', 'Risemount Premier Resort Da Nang', 'Leaf Sustainable Hostel', 'Salmalia Boutique Hotel & Spa', 'The Sail Hotel - My Khe Beach', 'Maximilan Danang Beach Hotel', 'Lagom Boutique Hotel Da Nang', 'Golden Lotus Grand Da Nang - Panoramic Rooftop Bar & Daily Afternoon Tea', 'Prague Da Nang Beach Hotel', 'Mercure Danang French Village Bana Hills', 'Balcona Hotel Da Nang', 'Estrella Boutique Hotel', 'Monalisa Luxury Hotel', 'Golden Lotus Hotel Da Nang - Rooftop Bar Sea View', 'Señorita Boutique Hotel', 'Stella Maris Beach Danang', 'Thè HEM Hotel and Apartment', 'ELC Luxury Hotel Danang - An Thuong Walking Street', 'Capecia Danang Hotel and Apartment', 'Essenza Hotel Đà Nẵng', 'Hilton Garden Inn Da Nang', 'voco Ma Belle Danang by IHG']"
4428,"['MAY DE VILLE Crown Hotel', 'MAY DE VILLE Corner Hotel', 'Classic Street Hotel', 'Hanoi E Central Luxury Hotel', 'Avani Central Hanoi Hotel', 'Solare De Monte Hotel & Spa', 'Paragon Noi bai Hotel & Pool', 'Hanoi Allure Hotel', 'Hanoi Solis Hotel', 'Fairmont Hanoi', 'Loom Hotel Hanoi', 'The Embassy Hotel Hanoi', 'La Mejor Indochine Hotel', 'GM Premium Hotel', 'Hotel Omina Hanoi Travel', 'Solaria Tesori Hotel', 'Le Petit Prince Lakeside Hotel & Rooftop Bar', 'TrangTrang Classy Hotel', 'CLASSYC Hotel', 'The Q Boutique Hotel', 'Hanoi Splendid Premium Hotel', 'Tunger Premium Hotel & Travel', 'Hanoi Le Chateau Hotel & Spa', 'Lucien Hanoi Lakeside Hotel & Rooftop', 'Shining Central Hotel & Spa']"
4430,"['Shining Central Hotel & Spa', 'The Silk Boutique Hotel & Spa - Old Quarter City Center', 'Solare De Monte Hotel & Spa', 'Hanoi Center Silk Classic Hotel & Travel', 'Media Central Hotel & Spa', 'Hanoi Center Silk Hotel & Travel', 'La Siesta Classic Hang Thung', 'Kecho Legacy Hotel Hanoi & Spa', 'Lucien Hanoi Lakeside Hotel & Rooftop', 'GM Premium Hotel', 'The Oriental Jade Hotel', 'The Emissary Hanoi Hotel & Spa', 'La Sinfonía del Rey Hotel & Spa', 'CLASSYC Hotel', 'Amira Hotel Hanoi', 'Eliana Signature Hanoi Hotel', 'Fairmont Hanoi', 'Elegance Premium Hotel', 'Hotel Omina Hanoi Travel', 'Golden Sail Hotel & Spa', 'Le petit Princess Hotel & Spa', 'Embrace Boutique Hanoi Hotel', 'Le Petit Prince Lakeside Hotel & Rooftop Bar', 'Le Chanvre Hanoi Hotel & Spa', 'Solaria Tesori Hotel']"
